-8.9200,-3.6700,-0.1600,1.3400,0.8000,0.7500,-0.2000,-1.1200,0.5700,-0.2600,-0.7300,-1.3700,-0.6800
-9.7100,-3.3600,1.4100,0.8500,0.9400,0.3200,-0.5400,-0.5200,0.0900,-0.1000,-0.0400,0.1800,-0.2000
-6.9600,-2.0300,1.0400,0.4200,0.1100,-0.2800,0.2400,-0.2000,-0.1300,0.0400,-0.0300,-0.1400,0.0500
-8.4600,-2.8300,1.0500,0.9700,0.0100,-0.2900,-0.4400,-0.5400,-0.5800,-0.8500,-0.4200,-0.2700,-0.2700
-9.2500,-4.0800,-0.7400,-0.5800,-0.1300,-0.3100,-0.3100,-0.4300,-0.7600,-0.5500,-0.7600,0.1600,0.0200
-7.8300,-2.8200,0.6200,0.9500,0.7600,0.0400,-0.2300,-0.2900,0.4800,0.1700,-0.4700,-0.6600,-0.8400
-24.0400,-8.3000,2.3500,0.1700,-0.7800,0.7300,-0.4900,-0.6400,0.2000,-0.6700,-0.5800,-0.3600,-1.2400
-12.5300,-3.8000,0.1700,-1.2800,-0.5200,-1.5300,-0.6900,-0.4700,-0.1900,-1.4600,-1.2100,-0.2000,0.7400
-7.8400,-1.8800,0.7300,0.3300,0.4300,-0.8900,-0.5400,-0.8500,-0.2100,-0.5600,-0.8000,-0.4700,0.4800
-27.5500,-6.5200,2.7900,-1.2200,-0.1200,-0.3400,-0.9900,-0.2500,0.1900,-0.3800,-0.4600,0.2300,-0.9800
-5.8000,-2.0500,0.4800,0.3300,-0.0600,0.4200,0.4100,0.2900,0.1900,-0.0100,0.2800,0.4100,0.0700
-22.6500,-5.8200,3.2400,0.0600,0.6800,0.9700,-0.2600,-0.2600,-0.0200,0.1400,0.2800,0.0400,-1.0200
-8.8400,-1.5500,-0.4100,-1.6300,-2.3400,-2.1100,-0.9000,-0.5700,0.4600,0.3900,-0.3200,-0.0300,-0.0600
-10.3100,-0.6000,-0.9400,-0.2000,0.2600,0.0400,-1.8400,-2.0400,-0.0200,-0.2500,-0.0900,0.1700,-0.4000
-10.1300,-1.5300,-0.6000,-1.7200,-1.8600,-1.1000,-0.5900,0.6700,0.5600,-0.1000,-0.2000,0.2400,0.3500
-5.9200,-2.1100,0.3400,-0.3600,-1.0000,-0.0700,0.2600,0.0900,0.1800,-0.4200,-0.8200,-1.1300,-0.7500
-14.7700,-4.9300,-0.5900,0.3900,-0.6800,0.2300,-0.0100,-0.8600,0.0600,-0.3400,-0.9200,0.3500,-0.3800
-7.2400,-1.9100,0.7600,1.3400,0.4900,0.6500,0.3200,-0.0600,0.4000,-0.0700,-0.3700,-0.1200,-0.7000
-8.5500,-2.5800,0.2400,0.1500,-0.1400,-0.6700,-0.5400,-0.9900,-0.3400,-0.1600,-0.5600,0.0900,-0.2400
-7.9700,-1.8400,-0.7100,-0.4900,-0.8400,-0.5200,-1.5300,-1.1000,-0.3800,-0.6400,0.4400,0.1100,0.0700
-7.2500,-1.5400,0.3400,0.2600,-0.2400,-0.0300,0.9100,-0.8700,-1.2900,-0.9800,-0.5800,0.1000,0.3600
-6.9700,-2.8000,0.2300,0.8200,0.6000,-0.0600,-0.0100,-0.1600,0.2300,-0.1400,0.0300,0.4400,0.0700
-7.9900,-3.2100,-0.2500,0.0000,-0.0200,-0.4300,-0.3800,-0.3100,0.4300,-0.5200,-0.2400,-0.1200,0.0400
-6.7700,-1.6700,0.8900,-0.0200,-0.8700,-0.8700,-0.8800,-0.6000,0.1200,-0.6300,-0.7300,-0.6400,0.0500
-11.9300,-2.6100,0.7000,1.1000,1.9500,0.6600,0.9600,1.1100,1.0700,0.5500,0.8800,0.6400,0.1700
